Time, Ecoregion, NumSites,BF,SM,YB,PB,WS,JP,QA,NWC,S,BA,BS,EWP,RO,RM,
0, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco2, 51531, 1204.40882187421, 185.743416584192, 682.588344879781, 1130.3241543925, 2630.63715045313, 0.00304670974753061, 2383.80456424288, 727.334342434651, 232.318759581611, 39.5795734606353, 1445.7516058295, 0.0120121868389901, 0.00166889833304225, 0.0596534125089752, 
0, eco3, 43338, 874.309728183119, 16.2069315612165, 70.7097466426692, 811.657967603489, 2119.45163597766, 0.648414786099959, 1892.97381051271, 675.940860215054, 229.346854954082, 17.5975125755688, 3140.23561308782, 0.0031611980248281, 9.22977525497254E-05, 0.0215745996584983, 
0, eco1, 93059, 898.027230036858, 33.8476772800052, 89.2352915892069, 1554.16102687542, 2677.73916547567, 6.17489979475387, 2899.6004577741, 434.408901879453, 147.265745387335, 15.8860830225986, 622.443159715879, 0.00798418207803651, 0.00112831644440624, 0.070890510321409, 
10, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco2, 51531, 1123.94135568881, 130.559643709612, 688.210339407347, 993.186877801712, 2862.98051658225, 0.00304670974753061, 2157.44631386932, 592.701092546234, 114.193184684947, 38.6254293532049, 1463.34134792649, 0.0848809454503115, 0.0251887213521958, 0, 
10, eco3, 43338, 845.824565046841, 12.1629747565647, 79.7215607549956, 699.634685495408, 2417.97526420232, 0.648414786099959, 1808.31699663113, 586.091167105081, 128.798790899442, 17.5813604688726, 3579.29147630255, 0.0715307582260372, 6.92233144122941E-05, 0.0140061839494208, 
10, eco1, 93059, 865.501606507699, 26.1246950859132, 96.3059027068849, 1459.92584274493, 2977.06115475129, 6.17489979475387, 2654.64441913195, 407.63846591947, 44.3797160940908, 15.9365778699535, 712.546997066377, 0.0115733029583383, 0.00112831644440624, 0.0389107985256665, 
20, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco2, 51531, 965.826531602336, 76.0148648386408, 640.285362209156, 741.539092973162, 3195.37150453125, 0.00304670974753061, 1588.08202829365, 371.859249771982, 61.3028080184743, 38.6808911140867, 1505.60831344239, 0.000562768042537502, 0.000718014399099571, 0, 
20, eco3, 43338, 738.044395218976, 6.49162397895611, 76.9089713415478, 511.157436891412, 2702.14857630717, 0.648414786099959, 1551.28630762841, 384.210369652499, 62.1140800221515, 17.6407540726383, 3928.54591813189, 0.000738382020397803, 2.30744381374314E-05, 0, 
20, eco1, 93059, 741.329382434799, 16.6816213370013, 92.6072814021212, 1177.39442719135, 3295.54134473828, 6.17489979475387, 2214.1656153623, 278.518069181917, 26.1641001945003, 15.997979776271, 809.664793303173, 0.000816686188332133, 0.00892981871715793, 0, 
30, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
30, eco2, 51531, 771.06368981778, 49.5564417535076, 472.937280471949, 536.848828860298, 3392.54945566746, 0.00304670974753061, 1047.07180143991, 228.14428208263, 22.0317284741224, 37.6975218800334, 1454.55527740583, 0, 0.000718014399099571, 0, 
30, eco3, 43338, 601.525981817343, 3.29742950759149, 52.0932438045134, 341.296183487932, 2932.62280215977, 0.648414786099959, 1251.80585167751, 214.836932945683, 18.8562693248419, 17.7764548433246, 4155.20886981402, 2.30744381374314E-05, 2.30744381374314E-05, 0, 
30, eco1, 93059, 591.092822832827, 12.3232787801287, 67.2539894045713, 850.744269764343, 3536.61799503541, 6.17080561794131, 1683.77451939092, 160.786909380071, 8.59230165808788, 16.1034075156621, 870.143435884761, 0.000182679805284819, 0.000601768770349993, 0, 
40, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
40, eco2, 51531, 640.404300324077, 35.1995303797714, 428.069433932972, 389.979526886728, 3689.72895926724, 0.00304670974753061, 832.517882439696, 137.649725408007, 15.4387067978498, 40.9593254545807, 1495.91247986649, 0, 0.000659797015388795, 0, 
40, eco3, 43338, 512.363814666113, 2.02900456873875, 46.5201670589321, 240.690248742443, 3189.42657713785, 0.67310443490701, 1062.94755180211, 127.298006368545, 6.58777516267479, 18.8234574738105, 4252.52822003784, 0, 2.30744381374314E-05, 0, 
40, eco1, 93059, 493.1443815214, 10.4681223739778, 59.7708228113347, 662.82621777582, 3788.19090039652, 6.12802630589196, 1361.20656787629, 76.0484853694968, 5.10210726528331, 17.2437163519917, 942.929216948388, 0, 0.013754714750857, 0, 
50, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
50, eco2, 51531, 515.793832838486, 30.9110826492791, 458.735343773651, 327.615881702276, 3930.83648677495, 0.00304670974753061, 480.352816751082, 96.2862160641167, 12.8612485688227, 48.7954629252295, 1579.66414391337, 0, 1.94057945702587E-05, 0, 
50, eco3, 43338, 449.748488624302, 2.23291337855923, 54.5768378789976, 207.677396280401, 3477.05161751811, 0.685310812681711, 665.90126447921, 65.0285661544141, 4.86891411694125, 20.6799344685957, 4204.29934468596, 0, 0, 0, 
50, eco1, 93059, 392.35711752759, 9.92976498780344, 63.8204794807595, 579.138664718082, 4013.75431715363, 6.08998592290912, 806.726657281939, 44.5437518133657, 2.65683061283702, 20.1911690432951, 1035.04484251926, 0, 0.0135612890746731, 0, 
60, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
60, eco2, 51531, 397.141293590266, 24.5839009528245, 459.708233878636, 250.969280627195, 4077.59443829928, 0.00304670974753061, 173.516038889212, 72.4317595233937, 6.48753177698861, 56.8092798509635, 1641.07354796142, 0, 0.00630688323533407, 0, 
60, eco3, 43338, 348.477017859615, 1.98578614610734, 53.0281738889658, 158.01349854631, 3646.01735197748, 0.695394342147769, 274.187987447506, 45.7553878813051, 2.40915593705293, 23.958696755734, 3937.57785315428, 0, 0, 0, 
60, eco1, 93059, 284.478771532039, 8.98979142264585, 64.141018063809, 441.998731987234, 4128.6734974586, 5.85875627290214, 319.084441053525, 34.7342223750524, 1.74474258266261, 23.8050054266648, 1109.98387044778, 0, 0, 0, 
70, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
70, eco2, 51531, 260.401835788166, 22.0241019968563, 404.386621645223, 120.651976480177, 3844.38210009509, 0.00304670974753061, 60.2590091401292, 47.5615066658904, 3.53299955366672, 61.2388853311599, 1512.42754846597, 0, 0, 0, 
70, eco3, 43338, 244.790114910702, 2.18782592643869, 51.195602012091, 87.7435045456643, 3555.69744796714, 0.795652775854908, 129.040541787807, 30.9698417093544, 1.77993908348332, 27.7040472564493, 3345.88208962112, 0, 0, 0, 
70, eco1, 93059, 177.48463877755, 8.16287516521776, 54.440731149056, 214.958520938329, 3951.7508569832, 5.58567145574313, 121.75367240138, 20.3726130734265, 0.524677892519799, 24.0224481243082, 1059.20363425354, 0, 0, 0, 
80, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
80, eco2, 51531, 160.049038442879, 15.2565640100134, 383.12441054899, 45.219595971357, 3581.40360171547, 0.0118763462769983, 43.8812947546137, 32.8018280258485, 2.1525489511168, 67.7073994294696, 1444.84910054142, 0, 0, 0, 
80, eco3, 43338, 170.808297567954, 1.44900549171628, 50.4170473948959, 52.2709169781716, 3440.22753703447, 0.8740597166459, 101.528819973234, 21.7968064977618, 0.901310628086206, 34.2298214038488, 2904.91317088929, 0, 0, 0, 
80, eco1, 93059, 105.63821876444, 7.0324417842444, 50.0332477245618, 67.139524387754, 3755.33646396372, 5.05118258309245, 65.8220806155235, 13.9995809110349, 0.284819308180832, 25.1657980421023, 1031.4265358536, 0, 0, 0, 
90, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
90, eco2, 51531, 82.7051289515049, 10.8751043061458, 352.09642739322, 11.14292367701, 3294.94366497836, 0.0141468242417186, 26.7355184258019, 14.2886611942326, 1.1127476664532, 69.9579476431663, 1393.00452155013, 0, 0, 0, 
90, eco3, 43338, 99.0746688818127, 1.15554478748442, 46.2385435414648, 20.8058516775117, 3223.13883889427, 0.860353500392265, 59.470949282385, 9.39328072361438, 0.774816558216807, 37.9015644469057, 2486.92087775163, 0, 0, 0, 
90, eco1, 93059, 52.4501875154472, 6.14069568768201, 44.8719092188826, 12.0797021244587, 3444.9862990146, 4.32195703800815, 22.7715857681686, 5.89366960745334, 0.148765836727238, 24.1079745107942, 986.774057318475, 0, 0, 0, 
100, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
100, eco2, 51531, 50.0278473152083, 9.21784944984572, 321.896101375871, 5.86831227804622, 3036.16361025402, 0.0177951136209272, 18.6552366536648, 8.71390037065068, 0.77495100036871, 74.991015117114, 1365.34423938988, 0, 0, 0, 
100, eco3, 43338, 59.1863953112742, 1.06790807143846, 41.2862845539711, 14.7977525497254, 2973.89909548203, 0.943790668697217, 54.6812035626932, 5.58865199132401, 0.348077899303152, 44.1842032396511, 2089.30303659606, 0, 0, 0, 
100, eco1, 93059, 32.9362125103429, 5.85029927250454, 40.8115496620424, 4.53976509526215, 3161.85557549512, 3.65244629751018, 10.9757465693807, 3.98379522668415, 0.0778538346640303, 24.5541967998796, 956.379178800546, 0, 0, 0, 
110, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
110, eco2, 51531, 9.96631154062603, 7.04119850187266, 244.646930973589, 2.52803167025674, 2784.43484504473, 0.0225883448797811, 13.89546098465, 1.98548446566145, 0.371698589198735, 69.727115716753, 1373.43738720382, 0, 0, 0, 
110, eco3, 43338, 12.9238312797083, 0.84611657206147, 25.8204577968526, 6.23672066085191, 2713.40073376713, 0.90756380082145, 44.6728044672112, 1.42773085975357, 0.230975125755688, 42.6817112003323, 1870.21147722553, 0, 0, 0, 
110, eco1, 93059, 6.00018267980528, 4.96611826905512, 33.2142404281155, 1.6426460632502, 2807.03761054815, 2.8604648663751, 8.46985245919256, 0.799901137987728, 0.0271010864075479, 22.7405839306247, 943.935922371829, 0, 0, 0, 
120, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
120, eco2, 51531, 1.42287166948051, 5.926529661757, 206.832101065378, 1.13607343152665, 2568.94717742718, 0.0287205759639828, 9.05501542760668, 0.938891152898255, 0.264384545225204, 64.5267896994042, 1374.62946575848, 0, 0, 0, 
120, eco3, 43338, 1.97754857169228, 0.826341778577692, 19.2451428307721, 3.50812220222438, 2486.72781392773, 0.651783654068023, 32.9196317319673, 0.571392311597213, 0.107573030596705, 41.453828049287, 1706.27684710877, 0, 0, 0, 
120, eco1, 93059, 1.26605701759099, 4.10079626903362, 29.2618768738112, 0.453647685876702, 2523.21181186129, 2.07686521454131, 5.22765127499758, 0.474150807552198, 0.0117559827636231, 21.6432908155041, 931.530007844486, 0, 0, 0, 
130, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
130, eco2, 51531, 0.450971260018241, 4.09860084221148, 173.745648250568, 0.778890376666473, 2435.83301313772, 0.0360171547224001, 7.39917719431022, 0.55135743533019, 0.165706079835439, 63.2296093613553, 1375.34208534668, 0, 0, 0, 
130, eco3, 43338, 0.528727675481102, 0.534611657206147, 13.3716830495177, 1.93527620102451, 2362.40260279662, 0.626447920993124, 29.9871244635193, 0.326826341778578, 0.0733536388388943, 41.7800313812359, 1582.04335686926, 0, 0, 0, 
130, eco1, 93059, 0.460148937770662, 2.75180261984333, 25.461599630342, 0.339633995637176, 2320.62502283498, 1.54807165346716, 4.53141555357354, 0.249196746150292, 0.0152054073222364, 21.2124243759335, 921.921039340633, 0, 0, 0, 
