Time,PopulationZone,TotalSites,SpeciesName,SpeciesIndex,AverageForage,AverageForageInReach,AverageBiomassBrowsed,AverageBiomassRemoved,TotalCohortsKilled,
11, 1, 140433, PIRE, 13, 0.20974721326184, 0, 0, 0, 0, 
11, 1, 140433, PIST, 14, 5.93409233332643, 0.208414752533902, 0.0482106654788662, 0.0482106654788662, 0, 
11, 1, 140433, POBA2, 15, 1.76233838364579, 0.0254299475944385, 0.0190646383321363, 0.0230316617921369, 15, 
11, 1, 140433, POGR4, 16, 1.99791536930148, 0.0229750623997523, 0.016959235054035, 0.0211527793064543, 20, 
11, 1, 140433, POTR5, 17, 70.9343232607842, 0.34826796503226, 0.289037779794625, 0.389017914927157, 243, 
11, 1, 140433, PRVI, 18, 0.0605305871721528, 0.0240855293865878, 0.0166604954167627, 0.0243335560513201, 62, 
11, 1, 140433, QURU, 19, 0.0794199162758243, 0.00147606547152612, 0.000125856922663175, 0.000125856922663175, 0, 
11, 1, 140433, SODE3, 20, 0.870108286038291, 0.128252910835732, 0.0846622614643472, 0.0924849647796063, 134, 
11, 1, 140433, THOC2, 21, 32.4611716196554, 0.89831734913283, 0.234188476897343, 0.234188476897343, 0, 
11, 1, 140433, Shrub, 22, 1.41435251318824, 0.668036199013947, 0.537937870215183, 0.670587025654612, 844, 
12, 1, 140433, ABBA, 0, 14.0136340004594, 1.40312320797649, 0.547200131527227, 0.589294428044552, 120, 
12, 1, 140433, ACRU, 1, 1.59291454453409, 0.0583777219925489, 0.0563093216617399, 0.0880912958224971, 98, 
12, 1, 140433, ACSA3, 2, 23.0835318646588, 0.462862790375393, 0.234772517474571, 0.25437588836292, 40, 
12, 1, 140433, ACSP2, 3, 0.157816735501207, 0.00076595846477112, 0.000657043633942493, 0.000999736055677256, 11, 
12, 1, 140433, ALIN2, 4, 2.06475472858934, 0, 0, 0, 0, 
12, 1, 140433, BEAL2, 5, 27.3017571345658, 0.238198900157702, 0.103702930211316, 0.104218020569482, 2, 
12, 1, 140433, BEPA, 6, 61.3712897039138, 0.328009366723994, 0.19422859990752, 0.223325042979641, 87, 
12, 1, 140433, CRDO2, 7, 0.106873653687903, 0.0289330044315108, 0.0086170303921931, 0.00896818432324919, 4, 
12, 1, 140433, FRNI, 8, 0.557428330947882, 0, 0, 0, 0, 
12, 1, 140433, LALA, 9, 2.20470144196868, 0, 0, 0, 0, 
12, 1, 140433, PIGL, 10, 39.172452645747, 0, 0, 0, 0, 
12, 1, 140433, PIMA, 11, 14.2020220546459, 0, 0, 0, 0, 
12, 1, 140433, PIBA2, 12, 2.87015578389702, 0, 0, 0, 0, 
12, 1, 140433, PIRE, 13, 0.208470761145885, 0, 0, 0, 0, 
12, 1, 140433, PIST, 14, 5.91489306508049, 0.214992707092182, 0.0460611371936246, 0.0460611371936246, 0, 
12, 1, 140433, POBA2, 15, 1.76559717524364, 0.0273207359451912, 0.0199330074847067, 0.0257555249306975, 18, 
12, 1, 140433, POGR4, 16, 1.81250449350034, 0.0177849472796006, 0.013558264016601, 0.0182470030529924, 33, 
12, 1, 140433, POTR5, 17, 70.6770866177397, 0.378171007560609, 0.301013418544304, 0.384804572383788, 217, 
12, 1, 140433, PRVI, 18, 0.055235394764089, 0.0196473833992372, 0.0135744600650358, 0.0191490080852004, 51, 
12, 1, 140433, QURU, 19, 0.0797000490816612, 0.00142702778324831, 8.2781722596999E-05, 8.2781722596999E-05, 0, 
12, 1, 140433, SODE3, 20, 0.854246484180027, 0.115460777719418, 0.0745134934080121, 0.0831993704871429, 161, 
12, 1, 140433, THOC2, 21, 32.3207585912666, 0.875704030940699, 0.205372947591825, 0.205372947591825, 0, 
12, 1, 140433, Shrub, 22, 1.40977888907499, 0.677040933029859, 0.527844993118995, 0.643124741802063, 778, 
13, 1, 140433, ABBA, 0, 14.1380924924918, 1.47686068028391, 0.534457544525669, 0.568496594797048, 86, 
13, 1, 140433, ACRU, 1, 1.65759435499023, 0.0878685641618101, 0.0722224955627711, 0.0988144470433275, 79, 
13, 1, 140433, ACSA3, 2, 23.0845810568021, 0.435012002671604, 0.210570764704216, 0.223845677591997, 28, 
13, 1, 140433, ACSP2, 3, 0.169241917060726, 0.00987138090492498, 0.00716481026756859, 0.00775348557892703, 9, 
13, 1, 140433, ALIN2, 4, 2.18283839268542, 0, 0, 0, 0, 
13, 1, 140433, BEAL2, 5, 27.2225966288534, 0.277754265195939, 0.113977679568627, 0.116717714457568, 6, 
13, 1, 140433, BEPA, 6, 61.4941151168976, 0.30960950552941, 0.180965318411109, 0.212120241316543, 89, 
13, 1, 140433, CRDO2, 7, 0.107678736390657, 0.028674126643753, 0.00791514473758857, 0.00800673802406682, 1, 
13, 1, 140433, FRNI, 8, 0.591960402469515, 0, 0, 0, 0, 
13, 1, 140433, LALA, 9, 2.23545585439324, 0, 0, 0, 0, 
13, 1, 140433, PIGL, 10, 39.339526128476, 0, 0, 0, 0, 
13, 1, 140433, PIMA, 11, 14.4224328128003, 0, 0, 0, 0, 
13, 1, 140433, PIBA2, 12, 2.87102862147785, 0, 0, 0, 0, 
13, 1, 140433, PIRE, 13, 0.209075149003439, 0, 0, 0, 0, 
13, 1, 140433, PIST, 14, 5.93809266024698, 0.235428651786646, 0.0465368260127631, 0.0465368260127631, 0, 
13, 1, 140433, POBA2, 15, 1.78712847377771, 0.0275178839298433, 0.0200245104909399, 0.0266890352861857, 22, 
13, 1, 140433, POGR4, 16, 1.65434889491417, 0.0412592001471992, 0.0277760402639906, 0.0306554261382768, 15, 
13, 1, 140433, POTR5, 17, 71.4735074363538, 0.413553504955369, 0.323873259715645, 0.410946338604713, 215, 
13, 1, 140433, PRVI, 18, 0.067385997787361, 0.0314502049181661, 0.0192480676857865, 0.0250999775155908, 41, 
13, 1, 140433, QURU, 19, 0.0816383464680575, 0.00216143719459619, 0.000314564549894524, 0.000314564549894524, 0, 
13, 1, 140433, SODE3, 20, 0.858912606363338, 0.117485792931239, 0.0730640270595079, 0.0832398131909585, 151, 
13, 1, 140433, THOC2, 21, 32.4147369148747, 0.914342703845521, 0.202116142333184, 0.202116142333184, 0, 
13, 1, 140433, Shrub, 22, 1.43507544380426, 0.703388167988267, 0.530229020084028, 0.653602936061219, 856, 
14, 1, 140433, ABBA, 0, 14.3924648201407, 1.62886807070984, 0.982381186708598, 1.08926265146324, 245, 
14, 1, 140433, ACRU, 1, 1.68084545290529, 0.0321006473077282, 0.0253731156388865, 0.0293706875026104, 19, 
14, 1, 140433, ACSA3, 2, 23.0636384677984, 0.435077480550895, 0.308620376138632, 0.360801973421339, 91, 
14, 1, 140433, ACSP2, 3, 0.165762251174726, 0.00839972303472202, 0.00780708953098785, 0.00842842834101595, 12, 
14, 1, 140433, ALIN2, 4, 2.27305742667318, 0, 0, 0, 0, 
14, 1, 140433, BEAL2, 5, 27.1193734874081, 0.308484044014726, 0.199269754065021, 0.203531064519092, 15, 
14, 1, 140433, BEPA, 6, 61.5610761976997, 0.327636165821697, 0.254295245326265, 0.310662301217754, 147, 
14, 1, 140433, CRDO2, 7, 0.121485948811151, 0.0415089651276181, 0.0194254937126241, 0.01980450264498, 6, 
14, 1, 140433, FRNI, 8, 0.599918207258972, 0, 0, 0, 0, 
14, 1, 140433, LALA, 9, 2.27165915703578, 0, 0, 0, 0, 
14, 1, 140433, PIGL, 10, 39.6622282625867, 0, 0, 0, 0, 
14, 1, 140433, PIMA, 11, 14.6911105680286, 0, 0, 0, 0, 
14, 1, 140433, PIBA2, 12, 2.89058108564224, 0, 0, 0, 0, 
14, 1, 140433, PIRE, 13, 0.21057756510222, 0, 0, 0, 0, 
14, 1, 140433, PIST, 14, 5.93898141690806, 0.243784400119328, 0.102756013526168, 0.102756013526168, 0, 
14, 1, 140433, POBA2, 15, 1.79748017274514, 0.031164571083866, 0.0274963783481784, 0.0341159644696687, 21, 
14, 1, 140433, POGR4, 16, 1.46811352058578, 0.043153671157463, 0.0377750210683069, 0.0482342150086963, 35, 
14, 1, 140433, POTR5, 17, 71.0721344681794, 0.442697791275929, 0.408262008226235, 0.535515288721567, 291, 
14, 1, 140433, PRVI, 18, 0.0655728287711464, 0.0307382810000187, 0.0252945176541246, 0.0316099324854821, 57, 
14, 1, 140433, QURU, 19, 0.0824899331610103, 0.00219150757727991, 0.000560144936693037, 0.000560144936693037, 0, 
14, 1, 140433, SODE3, 20, 0.867277539585339, 0.127589982370698, 0.10829737803153, 0.121546264484075, 195, 
14, 1, 140433, THOC2, 21, 32.5371627628484, 0.917161337213326, 0.358667536926033, 0.358667536926033, 0, 
14, 1, 140433, Shrub, 22, 1.43072645494795, 0.658529605980717, 0.585839443035572, 0.703939393955744, 872, 
15, 1, 140433, ABBA, 0, 14.5479060532651, 1.53434661676547, 1.38650220769727, 1.72751100304413, 598, 
15, 1, 140433, ACRU, 1, 1.75321944295851, 0.0534522563106779, 0.0534648781545403, 0.0587904120887373, 26, 
15, 1, 140433, ACSA3, 2, 22.9834375147298, 0.383373019298355, 0.358249345184103, 0.43670003564995, 125, 
15, 1, 140433, ACSP2, 3, 0.177510738050976, 0.0176075599545829, 0.0177404057206388, 0.0182156831839131, 19, 
15, 1, 140433, ALIN2, 4, 2.40440265749495, 0, 0, 0, 0, 
15, 1, 140433, BEAL2, 5, 26.9716521341956, 0.279302385175785, 0.254636426933425, 0.275295040743717, 40, 
15, 1, 140433, BEPA, 6, 61.546999253904, 0.236644985162823, 0.230000706191927, 0.303182630101102, 176, 
15, 1, 140433, CRDO2, 7, 0.122278532094909, 0.0408903619461561, 0.0333008464293814, 0.0346291458543861, 18, 
15, 1, 140433, FRNI, 8, 0.609910063873847, 0, 0, 0, 0, 
15, 1, 140433, LALA, 9, 2.33011953600649, 0, 0, 0, 0, 
15, 1, 140433, PIGL, 10, 40.2633563735013, 0, 0, 0, 0, 
15, 1, 140433, PIMA, 11, 15.0143430219392, 0, 0, 0, 0, 
15, 1, 140433, PIBA2, 12, 2.92146145136818, 0, 0, 0, 0, 
15, 1, 140433, PIRE, 13, 0.210821764115272, 0, 0, 0, 0, 
15, 1, 140433, PIST, 14, 5.92566324464825, 0.239733896468587, 0.201674142167763, 0.213277320965276, 15, 
15, 1, 140433, POBA2, 15, 1.81418494931982, 0.0347186106662996, 0.034837734980274, 0.0435954894567371, 23, 
15, 1, 140433, POGR4, 16, 1.29092225914469, 0.0507285667385015, 0.0507440985121856, 0.0628768482249196, 41, 
15, 1, 140433, POTR5, 17, 71.4080150419239, 0.436566384644415, 0.43949070842635, 0.625906615604222, 343, 
15, 1, 140433, PRVI, 18, 0.0741641887185796, 0.0388203722072487, 0.0374163568140151, 0.0482104349094949, 74, 
15, 1, 140433, QURU, 19, 0.0847232925260999, 0.0027771345717728, 0.002170068342155, 0.002170068342155, 0, 
15, 1, 140433, SODE3, 20, 0.872174955823254, 0.125651954678223, 0.125543791958722, 0.143141081336515, 206, 
15, 1, 140433, THOC2, 21, 32.7843081951107, 0.826369230608245, 0.652459968868729, 0.662848753519998, 37, 
15, 1, 140433, Shrub, 22, 1.38507549184004, 0.626981695326763, 0.609525227354289, 0.737132363003158, 996, 
16, 1, 140433, ABBA, 0, 14.3603876843673, 0.273198249340955, 0.276262727389793, 0.373466704760996, 247, 
16, 1, 140433, ACRU, 1, 1.75307437161481, 0.0321639654465563, 0.0322496192313913, 0.0375188321801588, 25, 
16, 1, 140433, ACSA3, 2, 22.8899348075209, 0.339378372583728, 0.341386877569107, 0.443349661383388, 168, 
16, 1, 140433, ACSP2, 3, 0.164094510604436, 0.00787266638693819, 0.00790586542135317, 0.00852066222837148, 16, 
16, 1, 140433, ALIN2, 4, 2.48471236247889, 0, 0, 0, 0, 
16, 1, 140433, BEAL2, 5, 26.8016474383324, 0.147854760959253, 0.149675202993597, 0.199608978272849, 131, 
16, 1, 140433, BEPA, 6, 61.6518338095265, 0.33828278597619, 0.34095815568075, 0.436528924704267, 215, 
16, 1, 140433, CRDO2, 7, 0.127424255674581, 0.0451348713470338, 0.0455973057938759, 0.0514937755931869, 48, 
16, 1, 140433, FRNI, 8, 0.635284766401041, 0, 0, 0, 0, 
16, 1, 140433, LALA, 9, 2.35055480122194, 0, 0, 0, 0, 
16, 1, 140433, PIGL, 10, 40.7158968105844, 0, 0, 0, 0, 
16, 1, 140433, PIMA, 11, 15.3195940441347, 0, 0, 0, 0, 
16, 1, 140433, PIBA2, 12, 2.94091409284142, 0, 0, 0, 0, 
16, 1, 140433, PIRE, 13, 0.212968609942108, 0, 0, 0, 0, 
16, 1, 140433, PIST, 14, 5.86577760528939, 0.212960423693589, 0.214532255037188, 0.285835032937855, 95, 
16, 1, 140433, POBA2, 15, 1.81320397747876, 0.034022364029189, 0.0341743553574686, 0.0422398057985737, 26, 
16, 1, 140433, POGR4, 16, 1.10561487087517, 0.0425861591430105, 0.0429618758076598, 0.0502766592391419, 31, 
16, 1, 140433, POTR5, 17, 71.0736364748332, 0.431969463767708, 0.435709526750106, 0.611720661847893, 328, 
16, 1, 140433, PRVI, 18, 0.0625721464502454, 0.0286282240655771, 0.0289322156256904, 0.0407336408835642, 94, 
16, 1, 140433, QURU, 19, 0.0842742979674826, 0.00174236316583354, 0.00176029927175892, 0.00271079651127229, 2, 
16, 1, 140433, SODE3, 20, 0.854386310619196, 0.113758208959453, 0.115150911026922, 0.134251967548963, 227, 
16, 1, 140433, THOC2, 21, 32.7411459888117, 0.810591832417071, 0.813531473637989, 0.879250908275311, 225, 
16, 1, 140433, Shrub, 22, 1.31263079510052, 0.581960044162235, 0.58434040707151, 0.755024779658873, 1187, 
17, 1, 140433, ABBA, 0, 14.3029226301622, 0.289648089721094, 0.292127414666087, 0.375803053298066, 242, 
17, 1, 140433, ACRU, 1, 1.75100893520159, 0.0115197871808349, 0.011614759730022, 0.0175155289224482, 22, 
17, 1, 140433, ACSA3, 2, 22.7885766685815, 0.311233422523169, 0.312988948361115, 0.422062073908559, 173, 
17, 1, 140433, ACSP2, 3, 0.154685539502003, 0.00121328747516608, 0.00122140864326759, 0.00172598748157482, 20, 
17, 1, 140433, ALIN2, 4, 2.54466669799817, 0, 0, 0, 0, 
17, 1, 140433, BEAL2, 5, 26.6334312745572, 0.123803674077869, 0.124788215318175, 0.174375833043349, 127, 
17, 1, 140433, BEPA, 6, 61.5626844553504, 0.377396681090266, 0.380921418438325, 0.473948061463825, 220, 
17, 1, 140433, CRDO2, 7, 0.126589996071769, 0.0438824310525309, 0.044410118989127, 0.04962182279094, 54, 
17, 1, 140433, FRNI, 8, 0.631930648779132, 0, 0, 0, 0, 
17, 1, 140433, LALA, 9, 2.34836321377454, 0, 0, 0, 0, 
17, 1, 140433, PIGL, 10, 40.649049445647, 0, 0, 0, 0, 
17, 1, 140433, PIMA, 11, 15.5049640298216, 0, 0, 0, 0, 
17, 1, 140433, PIBA2, 12, 2.93249721646627, 0, 0, 0, 0, 
17, 1, 140433, PIRE, 13, 0.211642152485527, 0, 0, 0, 0, 
17, 1, 140433, PIST, 14, 5.78351251086549, 0.179329642029601, 0.18081753474974, 0.245389613688677, 93, 
17, 1, 140433, POBA2, 15, 1.81280494436085, 0.0376881467936074, 0.0379542278429335, 0.0503561094519571, 39, 
17, 1, 140433, POGR4, 16, 0.920857803426128, 0.0302169866057121, 0.0306237217747963, 0.0391251492170644, 42, 
17, 1, 140433, POTR5, 17, 70.6730151444734, 0.451875652713339, 0.456597867577367, 0.652035159381971, 363, 
17, 1, 140433, PRVI, 18, 0.056092341085887, 0.023041503673097, 0.023268708389937, 0.0341001579779948, 80, 
17, 1, 140433, QURU, 19, 0.0842123022366538, 0.00127900877998761, 0.00129006259212578, 0.0019768504553773, 1, 
17, 1, 140433, SODE3, 20, 0.859568139758328, 0.128941741043776, 0.130045091965569, 0.144963616244054, 211, 
17, 1, 140433, THOC2, 21, 32.4366547689691, 0.754451398868136, 0.757050270108496, 0.823302737228744, 243, 
17, 1, 140433, Shrub, 22, 1.26101099776312, 0.555792373460135, 0.558410445769146, 0.737359384062735, 1294, 
18, 1, 140433, ABBA, 0, 14.3902880878366, 0.253044187004713, 0.255894604214345, 0.346120600668216, 269, 
18, 1, 140433, ACRU, 1, 1.80047945869853, 0.0262636602477507, 0.026607681952051, 0.0332135936679583, 23, 
18, 1, 140433, ACSA3, 2, 22.74784350129, 0.312958934558183, 0.314470750157082, 0.393922810570256, 133, 
18, 1, 140433, ACSP2, 3, 0.159119446205266, 0.00762555125931949, 0.00763446198543087, 0.00818809709968465, 15, 
18, 1, 140433, ALIN2, 4, 2.64538422165716, 0, 0, 0, 0, 
18, 1, 140433, BEAL2, 5, 26.5226551640913, 0.137795523491641, 0.139170745554831, 0.192761236678712, 134, 
18, 1, 140433, BEPA, 6, 61.6102415464425, 0.387391578810922, 0.391686605193611, 0.484590955025915, 219, 
18, 1, 140433, CRDO2, 7, 0.123952341900368, 0.0407091598128649, 0.0410308859028865, 0.0453377015373885, 51, 
18, 1, 140433, FRNI, 8, 0.657211356305142, 0, 0, 0, 0, 
18, 1, 140433, LALA, 9, 2.37351646407898, 0, 0, 0, 0, 
18, 1, 140433, PIGL, 10, 40.9640750080105, 0, 0, 0, 0, 
18, 1, 140433, PIMA, 11, 15.7581192625664, 0, 0, 0, 0, 
18, 1, 140433, PIBA2, 12, 2.95107044070834, 0, 0, 0, 0, 
18, 1, 140433, PIRE, 13, 0.212182999722287, 0, 0, 0, 0, 
18, 1, 140433, PIST, 14, 5.78378704601624, 0.199192102656049, 0.200814547685757, 0.274665816099471, 107, 
18, 1, 140433, POBA2, 15, 1.81593241362682, 0.039435300481877, 0.0397067392462699, 0.0521459881407607, 27, 
18, 1, 140433, POGR4, 16, 0.779314697923202, 0.0465666463010833, 0.0469244100745554, 0.0552967880768769, 32, 
18, 1, 140433, POTR5, 17, 70.5998236586767, 0.473026721029878, 0.477958413153524, 0.688723886226072, 411, 
18, 1, 140433, PRVI, 18, 0.0618612159687747, 0.0294747280119105, 0.0298267392913106, 0.0416015073301604, 94, 
18, 1, 140433, QURU, 19, 0.085293357544167, 0.00143233342590417, 0.00144327444404093, 0.00212305426787151, 1, 
18, 1, 140433, SODE3, 20, 0.849011958709696, 0.126546259639833, 0.127685291064071, 0.144633176532587, 220, 
18, 1, 140433, THOC2, 21, 32.5183079045465, 0.780367388658841, 0.782903110604536, 0.846626743653718, 248, 
18, 1, 140433, Shrub, 22, 1.2517875679845, 0.560376348197044, 0.562984574433768, 0.735107358714257, 1320, 
19, 1, 140433, ABBA, 0, 14.6394342971112, 0.286699051070859, 0.289654291505802, 0.384945189798981, 268, 
19, 1, 140433, ACRU, 1, 1.86589775168617, 0.039587124612239, 0.0396934893555686, 0.0463020705295092, 24, 
19, 1, 140433, ACSA3, 2, 22.7368576685484, 0.326830587899795, 0.328471515032309, 0.419130830720262, 146, 
19, 1, 140433, ACSP2, 3, 0.163913011633841, 0.0121907004763838, 0.0124340347354255, 0.0130736838207545, 19, 
19, 1, 140433, ALIN2, 4, 2.77545638418329, 0, 0, 0, 0, 
19, 1, 140433, BEAL2, 5, 26.427147487277, 0.156073495537281, 0.157542111033639, 0.212591550410432, 140, 
19, 1, 140433, BEPA, 6, 61.6818965055969, 0.359900679937462, 0.3631517602391, 0.475756639718996, 260, 
19, 1, 140433, CRDO2, 7, 0.134033987069522, 0.0499088641558618, 0.0504486210506087, 0.0563532184030829, 58, 
19, 1, 140433, FRNI, 8, 0.67727045352589, 0, 0, 0, 0, 
19, 1, 140433, LALA, 9, 2.41008991903613, 0, 0, 0, 0, 
19, 1, 140433, PIGL, 10, 41.4047038345788, 0, 0, 0, 0, 
19, 1, 140433, PIMA, 11, 16.0466320309328, 0, 0, 0, 0, 
19, 1, 140433, PIBA2, 12, 2.97908903462858, 0, 0, 0, 0, 
19, 1, 140433, PIRE, 13, 0.214379662899746, 0, 0, 0, 0, 
19, 1, 140433, PIST, 14, 5.7612239011673, 0.187186427620099, 0.189027398942468, 0.262268495225291, 110, 
19, 1, 140433, POBA2, 15, 1.81944680592982, 0.0416518976673264, 0.0421916357630731, 0.0592403562205156, 39, 
19, 1, 140433, POGR4, 16, 0.639399791408815, 0.0512020812202264, 0.0519783107389293, 0.0583513979762596, 40, 
19, 1, 140433, POTR5, 17, 70.411087779906, 0.236007848202004, 0.238943800862704, 0.321215740933763, 227, 
19, 1, 140433, PRVI, 18, 0.0677650710303168, 0.0350707982383779, 0.0353369732827051, 0.0457662900387379, 84, 
19, 1, 140433, QURU, 19, 0.0866888449296105, 0.00142541539381769, 0.00142812244985153, 0.00159631539595394, 1, 
19, 1, 140433, SODE3, 20, 0.847005645727941, 0.12999565059495, 0.131390724402389, 0.148680717495186, 241, 
19, 1, 140433, THOC2, 21, 32.6620875149864, 0.762931544577382, 0.766023040166023, 0.831555016268472, 258, 
19, 1, 140433, Shrub, 22, 1.24051207682137, 0.106868180314724, 0.107873588445292, 0.128942763923982, 482, 
20, 1, 140433, ABBA, 0, 14.7647828658733, 0.306689938370756, 0.309802639231667, 0.405320602103676, 289, 
20, 1, 140433, ACRU, 1, 1.89362319451843, 0.0300947291784495, 0.0302235399280596, 0.0382267209467661, 25, 
20, 1, 140433, ACSA3, 2, 22.6876119931726, 0.318201811098191, 0.319593764271592, 0.400575612127901, 138, 
20, 1, 140433, ACSP2, 3, 0.158784242916682, 0.0091270650060884, 0.00925068723163368, 0.00998156501676966, 19, 
20, 1, 140433, ALIN2, 4, 2.87637712503472, 0, 0, 0, 0, 
20, 1, 140433, BEAL2, 5, 26.3093612164854, 0.16080143630343, 0.163195526581356, 0.218408978690197, 143, 
20, 1, 140433, BEPA, 6, 61.7852235371179, 0.428481069381045, 0.434229239682897, 0.560807516868458, 278, 
20, 1, 140433, CRDO2, 7, 0.136440960723809, 0.0521142876674296, 0.0526608873982621, 0.0592066377560841, 65, 
20, 1, 140433, FRNI, 8, 0.699535049454188, 0, 0, 0, 0, 
20, 1, 140433, LALA, 9, 2.42883289825042, 0, 0, 0, 0, 
20, 1, 140433, PIGL, 10, 41.793012035642, 0, 0, 0, 0, 
20, 1, 140433, PIMA, 11, 16.3549296191065, 0, 0, 0, 0, 
20, 1, 140433, PIBA2, 12, 2.99273090512913, 0, 0, 0, 0, 
20, 1, 140433, PIRE, 13, 0.214803392365042, 0, 0, 0, 0, 
20, 1, 140433, PIST, 14, 5.71817725730576, 0.175184669530894, 0.17648618474252, 0.240824512018052, 96, 
20, 1, 140433, POBA2, 15, 1.81345800674647, 0.0418820152323709, 0.0422960444135462, 0.0541512112190693, 30, 
20, 1, 140433, POGR4, 16, 0.511105056061105, 0.0491393122210801, 0.0496635599406333, 0.0644063790785853, 48, 
20, 1, 140433, POTR5, 17, 69.8739208850886, 0.252574877284746, 0.254700292251314, 0.329024144907022, 209, 
20, 1, 140433, PRVI, 18, 0.0643319254326686, 0.0317305728174601, 0.0320100575539536, 0.0406743395959226, 91, 
20, 1, 140433, QURU, 19, 0.0880668492448356, 0.00178282198628528, 0.00179466535643332, 0.00253050949563137, 1, 
20, 1, 140433, SODE3, 20, 0.840792536490983, 0.134659908141253, 0.135924178505057, 0.154534154223021, 242, 
20, 1, 140433, THOC2, 21, 32.6935033627896, 0.772368087583417, 0.775561962527337, 0.841084130108988, 245, 
20, 1, 140433, Shrub, 22, 1.22690514498069, 0.100181927814248, 0.10135246636288, 0.127383511487595, 536, 
21, 1, 140433, ABBA, 0, 14.7793646370506, 0.212360161500544, 0.214407598214138, 0.271249453903345, 220, 
21, 1, 140433, ACRU, 1, 1.92647547563303, 0.0227377675838999, 0.0230687427820371, 0.0308911218524834, 30, 
21, 1, 140433, ACSA3, 2, 22.6367489041455, 0.280054099362595, 0.281398227879397, 0.357671183666196, 125, 
21, 1, 140433, ACSP2, 3, 0.153739137997275, 0.00523277691140977, 0.00529127940014105, 0.0060303102547123, 23, 
21, 1, 140433, ALIN2, 4, 2.96408611651089, 0, 0, 0, 0, 
21, 1, 140433, BEAL2, 5, 26.1721838897825, 0.155306365460894, 0.157084562893122, 0.211098095324965, 150, 
21, 1, 140433, BEPA, 6, 61.7386789521038, 0.345948813477663, 0.350122341921832, 0.444978243882197, 248, 
21, 1, 140433, CRDO2, 7, 0.131628699911014, 0.0472920057251511, 0.0478978599047243, 0.052112809952078, 55, 
21, 1, 140433, FRNI, 8, 0.706410783790147, 0, 0, 0, 0, 
21, 1, 140433, LALA, 9, 2.44115959069453, 0, 0, 0, 0, 
21, 1, 140433, PIGL, 10, 41.9051593514346, 0, 0, 0, 0, 
21, 1, 140433, PIMA, 11, 16.5876965841366, 0, 0, 0, 0, 
21, 1, 140433, PIBA2, 12, 2.99505709341823, 0, 0, 0, 0, 
21, 1, 140433, PIRE, 13, 0.214144675396808, 0, 0, 0, 0, 
21, 1, 140433, PIST, 14, 5.69010134277238, 0.172132346847462, 0.174142088880012, 0.250048506154741, 112, 
21, 1, 140433, POBA2, 15, 1.8181689099835, 0.0460310764854652, 0.0466089953506891, 0.0649440100552104, 41, 
21, 1, 140433, POGR4, 16, 0.39932028715125, 0.0443574665926101, 0.0448503011827705, 0.0599022459535868, 53, 
21, 1, 140433, POTR5, 17, 69.4464943267007, 0.256777782174327, 0.259838052623581, 0.367499621058344, 241, 
21, 1, 140433, PRVI, 18, 0.0627926956881297, 0.0294015429423037, 0.0296220364160598, 0.0400970347426625, 83, 
21, 1, 140433, QURU, 19, 0.089021124094764, 0.00149974664074683, 0.00151271795090897, 0.00231864248431637, 1, 
21, 1, 140433, SODE3, 20, 0.818317783732148, 0.125465693106326, 0.126875806113953, 0.14557492669103, 253, 
21, 1, 140433, THOC2, 21, 32.629392568669, 0.76844091987292, 0.771544146037707, 0.843017408305081, 277, 
21, 1, 140433, Shrub, 22, 1.21870080218511, 0.100342730340727, 0.101547783853791, 0.130812776554929, 621, 
